round_id,profile_id,entry_at,settled_at,beijing_day,beijing_hour,seconds_to_round_start,pnl,cost,both_fill,single_fill,yes_first_fill_at,no_first_fill_at,both_complete_at,both_complete_seconds_to_start,first_fill_seconds_to_start,yes_fill_quote_age_seconds,no_fill_quote_age_seconds,limit_price,regime,chop_score,center_cross,range_bps,drift_ratio,momentum_ratio,queue_ratio,check_time_gap_seconds
btc-updown-5m-1786848000,btc-5m,2026-08-16 02:35:03.550000+00:00,2026-08-16 02:52:08.579000+00:00,2026-08-16,10,296.4500000476837,-1.35,1.35,False,True,,2026-08-16T02:40:13.325Z,,,-13.325,,0.01,0.29,,,,,,,,
btc-updown-15m-1786847400,btc-15m,2026-08-16 02:15:08.093000+00:00,2026-08-16 02:48:40.838000+00:00,2026-08-16,10,891.9070000648499,-1.45,1.45,False,True,,2026-08-16T02:35:48.036Z,,,-348.036,,0.03,0.3,,,,,,,,
btc-updown-5m-1786847700,btc-5m,2026-08-16 02:30:06.212000+00:00,2026-08-16 02:44:24.527000+00:00,2026-08-16,10,293.7880001068115,2.35,2.65,True,False,2026-08-16T02:36:14.293Z,2026-08-16T02:35:50.311Z,2026-08-16T02:36:14.293Z,-74.293,-50.311,0.02,0.008,0.29,,,,,,,,
btc-updown-5m-1786847400,btc-5m,2026-08-16 02:25:04.959000+00:00,2026-08-16 02:39:23.718000+00:00,2026-08-16,10,295.0409998893738,-1.4,1.4,False,True,,2026-08-16T02:31:05.422Z,,,-65.422,,0.004,0.29,,,,,,,,
btc-updown-15m-1786846500,btc-15m,2026-08-16 02:00:05.272000+00:00,2026-08-16 02:34:24.783000+00:00,2026-08-16,10,894.7279999256134,-1.0,1.0,False,True,,2026-08-16T02:19:48.624Z,,,-288.624,,0.027,0.3,,,,,,,,
btc-updown-5m-1786847100,btc-5m,2026-08-16 02:20:05.481000+00:00,2026-08-16 02:34:12.501000+00:00,2026-08-16,10,294.51900005340576,2.45,2.55,True,False,2026-08-16T02:28:14.418Z,2026-08-16T02:25:56.282Z,2026-08-16T02:28:14.418Z,-194.418,-56.282,1.158,0.007,0.29,,,,,,,,
btc-updown-5m-1786846800,btc-5m,2026-08-16 02:15:10.101000+00:00,2026-08-16 02:30:08.538000+00:00,2026-08-16,10,289.8989999294281,-0.95,0.95,False,True,,2026-08-16T02:20:02.980Z,,,-2.98,,0.835,0.29,,,,,,,,
btc-updown-5m-1786846500,btc-5m,2026-08-16 02:10:03.720000+00:00,2026-08-16 02:25:43.524000+00:00,2026-08-16,10,296.27999997138977,-1.45,1.45,False,True,,2026-08-16T02:15:47.814Z,,,-47.814,,0.008,0.29,,,,,,,,
btc-updown-5m-1786846200,btc-5m,2026-08-16 02:05:06.816000+00:00,2026-08-16 02:21:57.635000+00:00,2026-08-16,10,293.1840000152588,-1.2,1.2,False,True,2026-08-16T02:10:07.521Z,,,,-7.521,0.036,,0.29,,,,,,,,
btc-updown-15m-1786845600,btc-15m,2026-08-16 01:45:03.166000+00:00,2026-08-16 02:18:27.152000+00:00,2026-08-16,9,896.8340001106262,-1.45,1.45,False,True,2026-08-16T02:02:36.277Z,,,,-156.277,0.019,,0.3,,,,,,,,
btc-updown-5m-1786845900,btc-5m,2026-08-16 02:00:07.525000+00:00,2026-08-16 02:16:44.671000+00:00,2026-08-16,10,292.47499990463257,-1.45,1.45,False,True,2026-08-16T02:07:02.830Z,,,,-122.83,0.012,,0.29,,,,,,,,
btc-updown-5m-1786845600,btc-5m,2026-08-16 01:55:05.913000+00:00,2026-08-16 02:11:52.078000+00:00,2026-08-16,9,294.0869998931885,2.3,2.7,True,False,2026-08-16T02:02:42.257Z,2026-08-16T02:01:22.901Z,2026-08-16T02:02:42.257Z,-162.257,-82.901,0.003,0.023,0.29,,,,,,,,
btc-updown-5m-1786845300,btc-5m,2026-08-16 01:50:05.186000+00:00,2026-08-16 02:07:11.700000+00:00,2026-08-16,9,294.8139998912811,3.15,1.85,True,False,2026-08-16T01:57:31.856Z,2026-08-16T01:59:07.078Z,2026-08-16T01:59:07.078Z,-247.078,-151.856,0.019,0.017,0.29,,,,,,,,
btc-updown-15m-1786844700,btc-15m,2026-08-16 01:30:07.341000+00:00,2026-08-16 02:05:54.810000+00:00,2026-08-16,9,892.6589999198914,3.45,1.55,True,False,2026-08-16T01:52:35.962Z,2026-08-16T01:59:12.377Z,2026-08-16T01:59:12.377Z,-852.377,-455.962,0.019,0.004,0.3,,,,,,,,
btc-updown-5m-1786845000,btc-5m,2026-08-16 01:45:05.469000+00:00,2026-08-16 02:01:11.389000+00:00,2026-08-16,9,294.5309998989105,-0.75,0.75,False,True,2026-08-16T01:52:26.396Z,,,,-146.396,0.025,,0.29,,,,,,,,
btc-updown-5m-1786844700,btc-5m,2026-08-16 01:40:08.248000+00:00,2026-08-16 01:58:12.835000+00:00,2026-08-16,9,291.7520000934601,-1.35,1.35,False,True,,2026-08-16T01:45:28.244Z,,,-28.244,,0.007,0.29,,,,,,,,
btc-updown-15m-1786843800,btc-15m,2026-08-16 01:15:08.531000+00:00,2026-08-16 01:49:49.285000+00:00,2026-08-16,9,891.4690001010895,2.25,2.75,True,False,2026-08-16T01:38:51.005Z,2026-08-16T01:34:26.111Z,2026-08-16T01:38:51.005Z,-531.005,-266.111,0.003,0.02,0.3,,,,,,,,
btc-updown-5m-1786844400,btc-5m,2026-08-16 01:35:04.594000+00:00,2026-08-16 01:47:19.647000+00:00,2026-08-16,9,295.4059998989105,2.75,2.25,True,False,2026-08-16T01:40:04.933Z,2026-08-16T01:43:17.819Z,2026-08-16T01:43:17.819Z,-197.819,-4.933,0.743,0.017,0.29,,,,,,,,
btc-updown-5m-1786844100,btc-5m,2026-08-16 01:30:09.250000+00:00,2026-08-16 01:45:31.659000+00:00,2026-08-16,9,290.75,-1.45,1.45,False,True,2026-08-16T01:36:13.516Z,,,,-73.516,0.019,,0.29,,,,,,,,
btc-updown-5m-1786843500,btc-5m,2026-08-16 01:20:04.506000+00:00,2026-08-16 01:37:21.819000+00:00,2026-08-16,9,295.49399995803833,-1.35,1.35,False,True,2026-08-16T01:25:44.985Z,,,,-44.985,0.004,,0.29,,,,,,,,
btc-updown-5m-1786843800,btc-5m,2026-08-16 01:25:06.259000+00:00,2026-08-16 01:37:17.108000+00:00,2026-08-16,9,293.7409999370575,-0.85,0.85,False,True,,2026-08-16T01:31:32.341Z,,,-92.341,,0.023,0.29,,,,,,,,
btc-updown-15m-1786842900,btc-15m,2026-08-16 01:00:07.461000+00:00,2026-08-16 01:36:48.101000+00:00,2026-08-16,9,892.5390000343323,-1.35,1.35,False,True,,2026-08-16T01:21:46.336Z,,,-406.336,,0.016,0.3,,,,,,,,
btc-updown-5m-1786843200,btc-5m,2026-08-16 01:15:10.887000+00:00,2026-08-16 01:32:19.299000+00:00,2026-08-16,9,289.11299991607666,2.7,2.3,True,False,2026-08-16T01:20:16.852Z,2026-08-16T01:22:04.434Z,2026-08-16T01:22:04.434Z,-124.434,-16.852,0.007,0.005,0.29,,,,,,,,
btc-updown-5m-1786842900,btc-5m,2026-08-16 01:10:08.518000+00:00,2026-08-16 01:24:36.704000+00:00,2026-08-16,9,291.48200011253357,3.25,1.75,True,False,2026-08-16T01:16:38.395Z,2026-08-16T01:18:53.617Z,2026-08-16T01:18:53.617Z,-233.617,-98.395,1.147,0.016,0.29,,,,,,,,
btc-updown-5m-1786842600,btc-5m,2026-08-16 01:05:04.966000+00:00,2026-08-16 01:21:08.777000+00:00,2026-08-16,9,295.03399991989136,-1.3,1.3,False,True,2026-08-16T01:10:07.059Z,,,,-7.059,0.68,,0.29,,,,,,,,
btc-updown-15m-1786842000,btc-15m,2026-08-16 00:45:04.544000+00:00,2026-08-16 01:21:06.952000+00:00,2026-08-16,8,895.4560000896454,-1.5,1.5,False,True,2026-08-16T01:00:48.287Z,,,,-48.287,0.009,,0.3,,,,,,,,
btc-updown-5m-1786842300,btc-5m,2026-08-16 01:00:09.438000+00:00,2026-08-16 01:18:18.869000+00:00,2026-08-16,9,290.5620000362396,-0.45,0.45,False,True,2026-08-16T01:09:01.820Z,,,,-241.82,0.015,,0.29,,,,,,,,
btc-updown-5m-1786842000,btc-5m,2026-08-16 00:55:07.637000+00:00,2026-08-16 01:12:49.371000+00:00,2026-08-16,8,292.36299991607666,-1.05,1.05,False,True,2026-08-16T01:00:40.940Z,,,,-40.94,0.013,,0.29,,,,,,,,
btc-updown-5m-1786841700,btc-5m,2026-08-16 00:50:08.276000+00:00,2026-08-16 01:06:49.313000+00:00,2026-08-16,8,291.7239999771118,-1.25,1.25,False,True,,2026-08-16T00:57:14.278Z,,,-134.278,,0.016,0.29,,,,,,,,
btc-updown-15m-1786841100,btc-15m,2026-08-16 00:30:08.290000+00:00,2026-08-16 01:06:32.475000+00:00,2026-08-16,8,891.710000038147,-1.15,1.15,False,True,,2026-08-16T00:46:05.798Z,,,-65.798,,0.012,0.29,,,,,,,,
btc-updown-5m-1786841400,btc-5m,2026-08-16 00:45:06.668000+00:00,2026-08-16 01:01:42.307000+00:00,2026-08-16,8,293.33200001716614,-1.45,1.45,False,True,2026-08-16T00:50:13.640Z,,,,-13.64,1.19,,0.29,,,,,,,,
btc-updown-5m-1786841100,btc-5m,2026-08-16 00:40:04.687000+00:00,2026-08-16 00:56:42.384000+00:00,2026-08-16,8,295.3129999637604,-0.55,0.55,False,True,,2026-08-16T00:46:06.710Z,,,-66.71,,0.013,0.29,,,,,,,,
btc-updown-15m-1786840200,btc-15m,2026-08-16 00:15:06.244000+00:00,2026-08-16 00:50:33.254000+00:00,2026-08-16,8,893.7560000419617,2.45,2.55,True,False,2026-08-16T00:31:33.441Z,2026-08-16T00:42:20.298Z,2026-08-16T00:42:20.298Z,-740.298,-93.441,0.025,0.019,0.3,,,,,,,,
btc-updown-5m-1786840800,btc-5m,2026-08-16 00:35:04.368000+00:00,2026-08-16 00:49:50.341000+00:00,2026-08-16,8,295.6319999694824,-1.3,1.3,False,True,2026-08-16T00:40:08.841Z,,,,-8.841,0.004,,0.29,,,,,,,,
btc-updown-5m-1786840500,btc-5m,2026-08-16 00:30:06.122000+00:00,2026-08-16 00:44:35.886000+00:00,2026-08-16,8,293.87800002098083,-0.45,0.45,False,True,,2026-08-16T00:37:16.674Z,,,-136.674,,0.022,0.29,,,,,,,,
btc-updown-5m-1786840200,btc-5m,2026-08-16 00:25:06.485000+00:00,2026-08-16 00:40:50.885000+00:00,2026-08-16,8,293.5150001049042,-0.95,0.95,False,True,2026-08-16T00:31:29.570Z,,,,-89.57,0.01,,0.29,,,,,,,,
btc-updown-5m-1786839900,btc-5m,2026-08-16 00:20:05.997000+00:00,2026-08-16 00:35:53.315000+00:00,2026-08-16,8,294.00300002098083,-1.25,1.25,False,True,,2026-08-16T00:27:10.529Z,,,-130.529,,0.008,0.29,,,,,,,,
btc-updown-15m-1786839300,btc-15m,2026-08-16 00:00:09.407000+00:00,2026-08-16 00:35:25.823000+00:00,2026-08-16,8,890.5929999351501,2.2,2.8,True,False,2026-08-16T00:29:00.580Z,2026-08-16T00:20:14.276Z,2026-08-16T00:29:00.580Z,-840.58,-314.276,0.026,0.006,0.3,,,,,,,,
btc-updown-5m-1786839600,btc-5m,2026-08-16 00:15:08.545000+00:00,2026-08-16 00:30:52.857000+00:00,2026-08-16,8,291.45499992370605,-1.05,1.05,False,True,2026-08-16T00:24:09.598Z,,,,-249.598,0.023,,0.29,,,,,,,,
btc-updown-5m-1786839300,btc-5m,2026-08-16 00:10:03.766000+00:00,2026-08-16 00:25:52.570000+00:00,2026-08-16,8,296.2339999675751,-1.45,1.45,False,True,2026-08-16T00:17:36.504Z,,,,-156.504,0.011,,0.29,,,,,,,,
btc-updown-15m-1786838400,btc-15m,2026-08-15 23:45:07.728000+00:00,2026-08-16 00:20:51.830000+00:00,2026-08-16,7,892.2720000743866,-1.45,1.45,False,True,2026-08-16T00:01:39.893Z,,,,-99.893,0.009,,0.3,,,,,,,,
btc-updown-5m-1786839000,btc-5m,2026-08-16 00:05:04.217000+00:00,2026-08-16 00:20:43.653000+00:00,2026-08-16,8,295.7829999923706,3.15,1.85,True,False,2026-08-16T00:14:15.031Z,2026-08-16T00:10:32.585Z,2026-08-16T00:14:15.031Z,-255.031,-32.585,0.012,0.012,0.29,,,,,,,,
btc-updown-5m-1786838700,btc-5m,2026-08-16 00:00:06.807000+00:00,2026-08-16 00:16:50.693000+00:00,2026-08-16,8,293.1930000782013,-1.2,1.2,False,True,,2026-08-16T00:08:29.669Z,,,-209.669,,0.008,0.29,,,,,,,,
btc-updown-5m-1786838400,btc-5m,2026-08-15 23:55:04.358000+00:00,2026-08-16 00:09:21.963000+00:00,2026-08-16,7,295.6419999599457,-1.2,1.2,False,True,2026-08-16T00:00:56.913Z,,,,-56.913,0.023,,0.29,,,,,,,,
btc-updown-15m-1786837500,btc-15m,2026-08-15 23:30:09.316000+00:00,2026-08-16 00:06:45.233000+00:00,2026-08-16,7,890.6840000152588,-1.25,1.25,False,True,2026-08-15T23:51:02.232Z,,,,-362.232,0.993,,0.3,,,,,,,,
btc-updown-5m-1786838100,btc-5m,2026-08-15 23:50:05.626000+00:00,2026-08-16 00:06:41.639000+00:00,2026-08-16,7,294.37400007247925,2.35,2.65,True,False,2026-08-15T23:59:06.028Z,2026-08-15T23:59:20.455Z,2026-08-15T23:59:20.455Z,-260.455,-246.028,0.018,0.003,0.29,,,,,,,,
btc-updown-5m-1786837800,btc-5m,2026-08-15 23:45:09.792000+00:00,2026-08-16 00:01:52.502000+00:00,2026-08-16,7,290.2079999446869,-0.6,0.6,False,True,2026-08-15T23:51:01.277Z,,,,-61.277,0.031,,0.29,,,,,,,,
btc-updown-5m-1786837500,btc-5m,2026-08-15 23:40:06.129000+00:00,2026-08-15 23:55:50.162000+00:00,2026-08-16,7,293.8710000514984,2.45,2.55,True,False,2026-08-15T23:47:43.087Z,2026-08-15T23:49:25.899Z,2026-08-15T23:49:25.899Z,-265.899,-163.087,0.018,0.027,0.29,,,,,,,,
btc-updown-15m-1786836600,btc-15m,2026-08-15 23:15:04.266000+00:00,2026-08-15 23:51:45.543000+00:00,2026-08-16,7,895.7339999675751,-1.3,1.3,False,True,2026-08-15T23:35:09.393Z,,,,-309.393,1.279,,0.3,,,,,,,,
btc-updown-5m-1786837200,btc-5m,2026-08-15 23:35:04.161000+00:00,2026-08-15 23:50:49.995000+00:00,2026-08-16,7,295.83899998664856,-1.1,1.1,False,True,,2026-08-15T23:41:52.922Z,,,-112.922,,0.029,0.29,,,,,,,,
btc-updown-5m-1786836900,btc-5m,2026-08-15 23:30:07.109000+00:00,2026-08-15 23:45:47.542000+00:00,2026-08-16,7,292.8910000324249,-1.35,1.35,False,True,2026-08-15T23:35:14.641Z,,,,-14.641,0.007,,0.29,,,,,,,,
btc-updown-5m-1786836600,btc-5m,2026-08-15 23:25:05.737000+00:00,2026-08-15 23:40:32.845000+00:00,2026-08-16,7,294.2630000114441,-1.3,1.3,False,True,2026-08-15T23:32:03.229Z,,,,-123.229,0.007,,0.29,,,,,,,,
btc-updown-5m-1786836300,btc-5m,2026-08-15 23:20:05.944000+00:00,2026-08-15 23:35:43.787000+00:00,2026-08-16,7,294.05599999427795,-1.3,1.3,False,True,2026-08-15T23:25:25.161Z,,,,-25.161,0.026,,0.29,,,,,,,,
btc-updown-15m-1786835700,btc-15m,2026-08-15 23:00:07.729000+00:00,2026-08-15 23:34:41.893000+00:00,2026-08-16,7,892.2709999084473,-1.25,1.25,False,True,2026-08-15T23:23:50.914Z,,,,-530.914,0.004,,0.3,,,,,,,,
btc-updown-5m-1786836000,btc-5m,2026-08-15 23:15:06.628000+00:00,2026-08-15 23:30:11.052000+00:00,2026-08-16,7,293.37199997901917,-0.35,0.35,False,True,2026-08-15T23:23:54.869Z,,,,-234.869,0.019,,0.29,,,,,,,,
btc-updown-5m-1786835700,btc-5m,2026-08-15 23:10:05.932000+00:00,2026-08-15 23:26:12.472000+00:00,2026-08-16,7,294.0680000782013,-1.35,1.35,False,True,2026-08-15T23:17:15.216Z,,,,-135.216,0.015,,0.29,,,,,,,,
btc-updown-5m-1786835400,btc-5m,2026-08-15 23:05:05.481000+00:00,2026-08-15 23:22:17.123000+00:00,2026-08-16,7,294.51900005340576,-0.9,0.9,False,True,2026-08-15T23:11:32.917Z,,,,-92.917,0.022,,0.29,,,,,,,,
btc-updown-15m-1786834800,btc-15m,2026-08-15 22:45:08.163000+00:00,2026-08-15 23:22:01.173000+00:00,2026-08-16,6,891.8369998931885,2.95,2.05,True,False,2026-08-15T23:11:38.494Z,2026-08-15T23:04:47.629Z,2026-08-15T23:11:38.494Z,-698.494,-287.629,0.038,0.003,0.3,,,,,,,,
btc-updown-5m-1786835100,btc-5m,2026-08-15 23:00:10.521000+00:00,2026-08-15 23:16:08.071000+00:00,2026-08-16,7,289.47900009155273,-1.45,1.45,False,True,,2026-08-15T23:05:23.166Z,,,-23.166,,0.018,0.29,,,,,,,,
btc-updown-5m-1786834800,btc-5m,2026-08-15 22:55:04.892000+00:00,2026-08-15 23:11:08.967000+00:00,2026-08-16,6,295.1080000400543,2.65,2.35,True,False,2026-08-15T23:02:23.666Z,2026-08-15T23:03:37.345Z,2026-08-15T23:03:37.345Z,-217.345,-143.666,0.012,0.024,0.29,,,,,,,,
btc-updown-15m-1786833900,btc-15m,2026-08-15 22:30:04.158000+00:00,2026-08-15 23:07:52.722000+00:00,2026-08-16,6,895.8420000076294,2.9,2.1,True,False,2026-08-15T22:51:51.865Z,2026-08-15T22:48:02.547Z,2026-08-15T22:51:51.865Z,-411.865,-182.547,0.013,0.867,0.3,,,,,,,,
btc-updown-5m-1786834500,btc-5m,2026-08-15 22:50:03.845000+00:00,2026-08-15 23:06:42.912000+00:00,2026-08-16,6,296.15499997138977,-1.45,1.45,False,True,2026-08-15T22:57:11.455Z,,,,-131.455,0.056,,0.29,,,,,,,,
btc-updown-5m-1786834200,btc-5m,2026-08-15 22:45:10.736000+00:00,2026-08-15 23:02:12.400000+00:00,2026-08-16,6,289.26399993896484,-0.9,0.9,False,True,2026-08-15T22:50:38.267Z,,,,-38.267,0.009,,0.29,,,,,,,,
btc-updown-5m-1786833900,btc-5m,2026-08-15 22:40:02.922000+00:00,2026-08-15 22:56:24.204000+00:00,2026-08-16,6,297.07800006866455,-0.15,0.15,False,True,,2026-08-15T22:48:01.707Z,,,-181.707,,0.032,0.29,,,,,,,,
btc-updown-5m-1786833600,btc-5m,2026-08-15 22:35:06.646000+00:00,2026-08-15 22:51:35.924000+00:00,2026-08-16,6,293.35400009155273,-1.05,1.05,False,True,,2026-08-15T22:42:14.905Z,,,-134.905,,0.016,0.29,,,,,,,,
btc-updown-15m-1786833000,btc-15m,2026-08-15 22:15:09.347000+00:00,2026-08-15 22:50:56.116000+00:00,2026-08-16,6,890.6530001163483,-1.45,1.45,False,True,,2026-08-15T22:35:14.502Z,,,-314.502,,0.016,0.3,,,,,,,,
btc-updown-5m-1786833300,btc-5m,2026-08-15 22:30:06.500000+00:00,2026-08-15 22:46:38.365000+00:00,2026-08-16,6,293.5,-1.3,1.3,False,True,2026-08-15T22:37:39.565Z,,,,-159.565,0.005,,0.29,,,,,,,,
btc-updown-5m-1786833000,btc-5m,2026-08-15 22:25:04.399000+00:00,2026-08-15 22:41:30.852000+00:00,2026-08-16,6,295.6010000705719,-1.45,1.45,False,True,,2026-08-15T22:30:16.374Z,,,-16.374,,0.015,0.29,,,,,,,,
btc-updown-5m-1786832700,btc-5m,2026-08-15 22:20:06.301000+00:00,2026-08-15 22:36:29.057000+00:00,2026-08-16,6,293.6989998817444,3.05,1.95,True,False,2026-08-15T22:28:30.839Z,2026-08-15T22:29:36.495Z,2026-08-15T22:29:36.495Z,-276.495,-210.839,0.004,0.009,0.29,,,,,,,,
btc-updown-15m-1786832100,btc-15m,2026-08-15 22:00:03.685000+00:00,2026-08-15 22:35:47.862000+00:00,2026-08-16,6,896.3150000572205,-1.5,1.5,False,True,2026-08-15T22:18:03.798Z,,,,-183.798,0.02,,0.3,,,,,,,,
btc-updown-5m-1786832400,btc-5m,2026-08-15 22:15:07.292000+00:00,2026-08-15 22:31:29.780000+00:00,2026-08-16,6,292.7079999446869,-1.35,1.35,False,True,,2026-08-15T22:20:53.197Z,,,-53.197,,0.023,0.29,,,,,,,,
btc-updown-5m-1786832100,btc-5m,2026-08-15 22:10:04.093000+00:00,2026-08-15 22:26:21.946000+00:00,2026-08-16,6,295.90700006484985,-1.25,1.25,False,True,2026-08-15T22:15:19.260Z,,,,-19.26,1.171,,0.29,,,,,,,,
btc-updown-15m-1786831200,btc-15m,2026-08-15 21:45:09.815000+00:00,2026-08-15 22:23:23.673000+00:00,2026-08-16,5,890.1849999427795,2.3,2.7,True,False,2026-08-15T22:11:31.093Z,2026-08-15T22:02:31.873Z,2026-08-15T22:11:31.093Z,-691.093,-151.873,0.019,0.035,0.3,,,,,,,,
btc-updown-5m-1786831800,btc-5m,2026-08-15 22:05:03.980000+00:00,2026-08-15 22:21:08.287000+00:00,2026-08-16,6,296.0199999809265,-1.25,1.25,False,True,2026-08-15T22:11:46.150Z,,,,-106.15,0.025,,0.29,,,,,,,,
btc-updown-5m-1786831500,btc-5m,2026-08-15 22:00:05.806000+00:00,2026-08-15 22:15:40.850000+00:00,2026-08-16,6,294.19400000572205,-1.45,1.45,False,True,2026-08-15T22:08:31.733Z,,,,-211.733,0.011,,0.29,,,,,,,,
btc-updown-5m-1786831200,btc-5m,2026-08-15 21:55:03.295000+00:00,2026-08-15 22:12:28.055000+00:00,2026-08-16,5,296.70499992370605,2.4,2.6,True,False,2026-08-15T22:04:04.456Z,2026-08-15T22:01:20.551Z,2026-08-15T22:04:04.456Z,-244.456,-80.551,0.021,0.023,0.29,,,,,,,,
btc-updown-5m-1786830900,btc-5m,2026-08-15 21:50:05.306000+00:00,2026-08-15 22:06:05.402000+00:00,2026-08-16,5,294.69400000572205,3.5,1.5,True,False,2026-08-15T21:59:16.588Z,2026-08-15T21:56:07.142Z,2026-08-15T21:59:16.588Z,-256.588,-67.142,0.017,0.006,0.29,,,,,,,,
btc-updown-15m-1786830300,btc-15m,2026-08-15 21:30:07.354000+00:00,2026-08-15 22:05:41.779000+00:00,2026-08-16,5,892.6459999084473,2.45,2.55,True,False,2026-08-15T21:52:23.339Z,2026-08-15T21:56:34.928Z,2026-08-15T21:56:34.928Z,-694.928,-443.339,0.013,0.004,0.3,,,,,,,,
btc-updown-5m-1786830600,btc-5m,2026-08-15 21:45:07.729000+00:00,2026-08-15 22:01:04.119000+00:00,2026-08-16,5,292.27099990844727,-1.0,1.0,False,True,2026-08-15T21:52:27.660Z,,,,-147.66,0.019,,0.29,,,,,,,,
btc-updown-5m-1786830300,btc-5m,2026-08-15 21:40:06.379000+00:00,2026-08-15 21:55:50.725000+00:00,2026-08-16,5,293.6210000514984,-1.4,1.4,False,True,2026-08-15T21:45:38.341Z,,,,-38.341,1.253,,0.29,,,,,,,,
btc-updown-15m-1786829400,btc-15m,2026-08-15 21:15:07.232000+00:00,2026-08-15 21:50:30.039000+00:00,2026-08-16,5,892.7679998874664,-1.35,1.35,False,True,,2026-08-15T21:39:20.371Z,,,-560.371,,0.003,0.3,,,,,,,,
btc-updown-5m-1786830000,btc-5m,2026-08-15 21:35:04.968000+00:00,2026-08-15 21:49:20.121000+00:00,2026-08-16,5,295.03200006484985,-0.8,0.8,False,True,,2026-08-15T21:40:28.223Z,,,-28.223,,0.013,0.29,,,,,,,,
btc-updown-5m-1786829700,btc-5m,2026-08-15 21:30:09.835000+00:00,2026-08-15 21:45:31.230000+00:00,2026-08-16,5,290.164999961853,-1.05,1.05,False,True,,2026-08-15T21:38:09.698Z,,,-189.698,,0.011,0.29,,,,,,,,
btc-updown-5m-1786829400,btc-5m,2026-08-15 21:25:06.322000+00:00,2026-08-15 21:39:16.111000+00:00,2026-08-16,5,293.6779999732971,-1.35,1.35,False,True,2026-08-15T21:30:20.386Z,,,,-20.386,0.006,,0.29,,,,,,,,
btc-updown-5m-1786829100,btc-5m,2026-08-15 21:20:05.269000+00:00,2026-08-15 21:35:57.662000+00:00,2026-08-16,5,294.73099994659424,-1.4,1.4,False,True,,2026-08-15T21:25:15.368Z,,,-15.368,,0.004,0.29,,,,,,,,
btc-updown-15m-1786828500,btc-15m,2026-08-15 21:00:04.179000+00:00,2026-08-15 21:35:29.070000+00:00,2026-08-16,5,895.8210000991821,-1.4,1.4,False,True,,2026-08-15T21:22:19.180Z,,,-439.18,,0.019,0.3,,,,,,,,
btc-updown-5m-1786828800,btc-5m,2026-08-15 21:15:09.313000+00:00,2026-08-15 21:30:45.422000+00:00,2026-08-16,5,290.6870000362396,-0.3,0.3,False,True,,2026-08-15T21:22:25.181Z,,,-145.181,,0.006,0.29,,,,,,,,
btc-updown-5m-1786828500,btc-5m,2026-08-15 21:10:08.021000+00:00,2026-08-15 21:25:42.462000+00:00,2026-08-16,5,291.97900009155273,-1.15,1.15,False,True,,2026-08-15T21:18:50.002Z,,,-230.002,,0.012,0.29,,,,,,,,
btc-updown-15m-1786827600,btc-15m,2026-08-15 20:45:09.906000+00:00,2026-08-15 21:22:28.632000+00:00,2026-08-16,4,890.0940001010895,2.15,2.85,True,False,2026-08-15T21:06:55.324Z,2026-08-15T21:13:17.435Z,2026-08-15T21:13:17.435Z,-797.435,-415.324,0.031,0.033,0.3,,,,,,,,
btc-updown-5m-1786828200,btc-5m,2026-08-15 21:05:06.587000+00:00,2026-08-15 21:20:42.922000+00:00,2026-08-16,5,293.4130001068115,-1.35,1.35,False,True,,2026-08-15T21:13:09.106Z,,,-189.106,,0.017,0.29,,,,,,,,
btc-updown-5m-1786827900,btc-5m,2026-08-15 21:00:07.309000+00:00,2026-08-15 21:13:29.616000+00:00,2026-08-16,5,292.6909999847412,-1.4,1.4,False,True,2026-08-15T21:07:54.946Z,,,,-174.946,0.004,,0.29,,,,,,,,
btc-updown-5m-1786827600,btc-5m,2026-08-15 20:55:05.520000+00:00,2026-08-15 21:10:33.101000+00:00,2026-08-16,4,294.4800000190735,-1.45,1.45,False,True,2026-08-15T21:00:40.197Z,,,,-40.197,0.005,,0.29,,,,,,,,
btc-updown-15m-1786826700,btc-15m,2026-08-15 20:30:06.074000+00:00,2026-08-15 21:06:53.351000+00:00,2026-08-16,4,893.9260001182556,-1.45,1.45,False,True,,2026-08-15T20:46:16.065Z,,,-76.065,,0.003,0.3,,,,,,,,
btc-updown-5m-1786827300,btc-5m,2026-08-15 20:50:06.190000+00:00,2026-08-15 21:05:12.263000+00:00,2026-08-16,4,293.80999994277954,-1.1,1.1,False,True,,2026-08-15T20:57:20.177Z,,,-140.177,,0.007,0.29,,,,,,,,
btc-updown-5m-1786827000,btc-5m,2026-08-15 20:45:07.860000+00:00,2026-08-15 21:00:09.390000+00:00,2026-08-16,4,292.1400001049042,-1.4,1.4,False,True,,2026-08-15T20:50:20.597Z,,,-20.597,,0.015,0.29,,,,,,,,
btc-updown-5m-1786826700,btc-5m,2026-08-15 20:40:05.956000+00:00,2026-08-15 20:55:11.089000+00:00,2026-08-16,4,294.0439999103546,-1.4,1.4,False,True,,2026-08-15T20:45:28.352Z,,,-28.352,,0.006,0.29,,,,,,,,
btc-updown-15m-1786825800,btc-15m,2026-08-15 20:15:06.636000+00:00,2026-08-15 20:49:23.788000+00:00,2026-08-16,4,893.364000082016,2.85,2.15,True,False,2026-08-15T20:42:10.363Z,2026-08-15T20:43:52.236Z,2026-08-15T20:43:52.236Z,-832.236,-730.363,0.009,0.034,0.3,,,,,,,,
